0, 0, 1, 0
0, 0.170434, 1.06342, 0
0, 0.340869, 1.12659, 0
0, 0.511303, 1.18925, 0
0, 0.681737, 1.25115, 0
0, 0.852172, 1.31203, 0
0, 1.02261, 1.37166, 0
0, 1.19304, 1.42979, 0
0, 1.36347, 1.4862, 0
0, 1.53391, 1.54064, 0
0, 1.70434, 1.59291, 0
0, 1.87478, 1.64279, 0
0, 2.04521, 1.69008, 0
0, 2.21565, 1.73459, 0
0, 2.38608, 1.77615, 0
0, 2.55652, 1.81458, 0
0, 2.72695, 1.84973, 0
0, 2.89738, 1.88145, 0
0, 3.06782, 1.90963, 0
0, 3.23825, 1.93415, 0
0, 3.40869, 1.9549, 0
0, 3.57912, 1.97181, 0
0, 3.74956, 1.98481, 0
0, 3.91999, 1.99384, 0
0, 4.09042, 1.99887, 0
0, 4.26086, 1.99987, 0
0, 4.43129, 1.99685, 0
0, 4.60173, 1.98982, 0
0, 4.77216, 1.9788, 0
0, 4.9426, 1.96384, 0
0, 5.11303, 1.945, 0
0, 5.28346, 1.92235, 0
0, 5.4539, 1.89599, 0
0, 5.62433, 1.86603, 0
0, 5.79477, 1.83257, 0
0, 5.9652, 1.79576, 0
0, 6.13564, 1.75575, 0
0, 6.30607, 1.71269, 0
0, 6.47651, 1.66677, 0
0, 6.64694, 1.61816, 0
0, 6.81737, 1.56706, 0
0, 6.98781, 1.51368, 0
0, 7.15824, 1.45823, 0
0, 7.32868, 1.40093, 0
0, 7.49911, 1.34202, 0
0, 7.66955, 1.28173, 0
0, 7.83998, 1.22031, 0
0, 8.01041, 1.158, 0
0, 8.18085, 1.09506, 0
0, 8.35128, 1.03173, 0
0, 8.52172, 0.968272, 0
0, 8.69215, 0.904944, 0
0, 8.86259, 0.841998, 0
0, 9.03302, 0.779689, 0
0, 9.20345, 0.718267, 0
0, 9.37389, 0.657979, 0
0, 9.54432, 0.599069, 0
0, 9.71476, 0.541773, 0
0, 9.88519, 0.486322, 0
0, 10.0556, 0.43294, 0
0, 10.2261, 0.381841, 0
0, 10.3965, 0.333231, 0
0, 10.5669, 0.287306, 0
0, 10.7374, 0.24425, 0
