0.150000, 2, 0, -1.073150
0.150000, 2, 1, 1.404525
0.150000, 2, 2, 0.455543
0.150000, 2, 3, 0.105636
0.150000, 3, 0, 0.888415
0.150000, 3, 1, 1.148846
0.150000, 3, 2, 0.588727
0.150000, 3, 3, 0.206410
0.150000, 3, 4, 2.486596

0.160000, 0, 0, 0.970244
0.160000, 0, 1, 1.144455
0.160000, 0, 2, 0.500151
0.160000, 0, 3, 0.000000
0.160000, 0, 4, 2.712197
0.160000, 1, 0, 0.000000
0.160000, 1, 1, 0.970244
0.160000, 1, 3, 0.118206
0.160000, 1, 4, 2.712197
0.160000, 2, 0, -1.168106
0.160000, 2, 1, 1.517271
0.160000, 2, 2, 0.500151
0.160000, 2, 3, 0.116188
0.160000, 3, 0, 0.970244
0.160000, 3, 1, 1.248568
0.160000, 3, 2, 0.645559
0.160000, 3, 3, 0.226963
0.160000, 3, 4, 2.581506

0.170000, 0, 0, 1.058135
0.170000, 0, 1, 1.243911
0.170000, 0, 2, 0.548916
0.170000, 0, 3, 0.000000
0.170000, 0, 4, 2.783908
0.170000, 1, 0, 0.000000
0.170000, 1, 1, 1.058135
0.170000, 1, 3, 0.130010
0.170000, 1, 4, 2.783908
0.170000, 2, 0, -1.268978
0.170000, 2, 1, 1.634068
0.170000, 2, 2, 0.548916
0.170000, 2, 3, 0.127791
0.170000, 3, 0, 1.058135
0.170000, 3, 1, 1.353960
0.170000, 3, 2, 0.707424
0.170000, 3, 3, 0.249543
0.170000, 3, 4, 2.667620

0.180000, 0, 0, 1.152101
0.180000, 0, 1, 1.349055
0.180000, 0, 2, 0.602153
0.180000, 0, 3, 0.000000
0.180000, 0, 4, 2.846542
0.180000, 1, 0, 0.000000
0.180000, 1, 1, 1.152101
0.180000, 1, 3, 0.142989
0.180000, 1, 4, 2.846542
0.180000, 2, 0, -1.375441
0.180000, 2, 1, 1.753843
0.180000, 2, 2, 0.602153
0.180000, 2, 3, 0.140549
0.180000, 3, 0, 1.152101
0.180000, 3, 1, 1.464536
0.180000, 3, 2, 0.774626
0.180000, 3, 3, 0.274341
0.180000, 3, 4, 2.744549

0.190000, 0, 0, 1.252019
0.190000, 0, 1, 1.459408
0.190000, 0, 2, 0.660185
0.190000, 0, 3, 0.000000
0.190000, 0, 4, 2.900546
0.190000, 1, 0, 0.000000
0.190000, 1, 1, 1.252019
0.190000, 1, 3, 0.157259
0.190000, 1, 4, 2.900546
0.190000, 2, 0, -1.486964
0.190000, 2, 1, 1.875279
0.190000, 2, 2, 0.660185
0.190000, 2, 3, 0.154576
0.190000, 3, 0, 1.252019
0.190000, 3, 1, 1.579577
0.190000, 3, 2, 0.847441
0.190000, 3, 3, 0.301569
0.190000, 3, 4, 2.812270

0.200000, 0, 0, 1.357595
0.200000, 0, 1, 1.574265
0.200000, 0, 2, 0.723326
0.200000, 0, 3, 0.000000
0.200000, 0, 4, 2.946573
0.200000, 1, 0, 0.000000
0.200000, 1, 1, 1.357595
0.200000, 1, 3, 0.172946
0.200000, 1, 4, 2.946573
0.200000, 2, 0, -1.602783
0.200000, 2, 1, 1.996860
0.200000, 2, 2, 0.723326
0.200000, 2, 3, 0.169997
0.200000, 3, 0, 1.357595
0.200000, 3, 1, 1.698123
0.200000, 3, 2, 0.926099
0.200000, 3, 3, 0.331452
0.200000, 3, 4, 2.871078

0.210000, 0, 0, 1.468333
0.210000, 0, 1, 1.692677
0.210000, 0, 2, 0.791874
0.210000, 0, 3, 0.000000
0.210000, 0, 4, 2.985400
0.210000, 1, 0, 0.000000
0.210000, 1, 1, 1.468333
0.210000, 1, 3, 0.190188
0.210000, 1, 4, 2.985400
0.210000, 2, 0, -1.721887
0.210000, 2, 1, 2.116922
0.210000, 2, 2, 0.791874
0.210000, 2, 3, 0.186947
0.210000, 3, 0, 1.468333
0.210000, 3, 1, 1.818968
0.210000, 3, 2, 1.010766
0.210000, 3, 3, 0.364233
0.210000, 3, 4, 2.921520

0.220000, 0, 0, 1.583509
0.220000, 0, 1, 1.813447
0.220000, 0, 2, 0.866096
0.220000, 0, 3, 0.000000
0.220000, 0, 4, 3.017863
0.220000, 1, 0, 0.000000
0.220000, 1, 1, 1.583509
0.220000, 1, 3, 0.209138
0.220000, 1, 4, 3.017863
0.220000, 2, 0, -1.843023
0.220000, 2, 1, 2.233747
0.220000, 2, 2, 0.866096
0.220000, 2, 3, 0.205576
0.220000, 3, 0, 1.583509
0.220000, 3, 1, 1.940682
0.220000, 3, 2, 1.101516
0.220000, 3, 3, 0.400173
0.220000, 3, 4, 2.964312

0.230000, 0, 0, 1.702154
0.230000, 0, 1, 1.935154
0.230000, 0, 2, 0.946209
0.230000, 0, 3, 0.000000
0.230000, 0, 4, 3.044798
0.230000, 1, 0, 0.000000
0.230000, 1, 1, 1.702154
0.230000, 1, 3, 0.229961
0.230000, 1, 4, 3.044798
0.230000, 2, 0, -1.964723
0.230000, 2, 1, 2.345666
0.230000, 2, 2, 0.946209
0.230000, 2, 3, 0.226047
0.230000, 3, 0, 1.702154
0.230000, 3, 1, 2.061659
0.230000, 3, 2, 1.198303
0.230000, 3, 3, 0.439549
0.230000, 3, 4, 3.000265

0.240000, 0, 0, 1.823052
0.240000, 0, 1, 2.056202
0.240000, 0, 2, 1.032359
0.240000, 0, 3, 0.000000
0.240000, 0, 4, 3.067000
0.240000, 1, 0, 0.000000
0.240000, 1, 1, 1.823052
0.240000, 1, 3, 0.252835
0.240000, 1, 4, 3.067000
0.240000, 2, 0, -2.085354
0.240000, 2, 1, 2.451171
0.240000, 2, 2, 1.032359
0.240000, 2, 3, 0.248536
0.240000, 3, 0, 1.823052
0.240000, 3, 1, 2.180195
0.240000, 3, 2, 1.300926
0.240000, 3, 3, 0.482655
0.240000, 3, 4, 3.030220

0.250000, 0, 0, 1.944768
0.250000, 0, 1, 2.174886
0.250000, 0, 2, 1.124592
0.250000, 0, 3, 0.000000
0.250000, 0, 4, 3.085203
0.250000, 1, 0, 0.000000
0.250000, 1, 1, 1.944768
0.250000, 1, 3, 0.277957
0.250000, 1, 4, 3.085203
0.250000, 2, 0, -2.203204
0.250000, 2, 1, 2.549016
0.250000, 2, 2, 1.124592
0.250000, 2, 3, 0.273237
0.250000, 3, 0, 1.944768
0.250000, 3, 1, 2.294585
0.250000, 3, 2, 1.409002
0.250000, 3, 3, 0.529796
0.250000, 3, 4, 3.055000

0.260000, 0, 0, 2.065691
0.260000, 0, 1, 2.289500
0.260000, 0, 2, 1.222828
0.260000, 0, 3, 0.000000
0.260000, 0, 4, 3.100059
0.260000, 1, 0, 0.000000
0.260000, 1, 1, 2.065691
0.260000, 1, 3, 0.305538
0.260000, 1, 4, 3.100059
0.260000, 2, 0, -2.316579
0.260000, 2, 1, 2.638296
0.260000, 2, 2, 1.222828
0.260000, 2, 3, 0.300356
0.260000, 3, 0, 2.065691
0.260000, 3, 1, 2.403230
0.260000, 3, 2, 1.521930
0.260000, 3, 3, 0.581289
0.260000, 3, 4, 3.075376

0.270000, 0, 0, 2.184115
0.270000, 0, 1, 2.398439
0.270000, 0, 2, 1.326826
0.270000, 0, 3, 0.000000
0.270000, 0, 4, 3.112138
0.270000, 1, 0, 0.000000
0.270000, 1, 1, 2.184115
0.270000, 1, 3, 0.335807
0.270000, 1, 4, 3.112138
0.270000, 2, 0, -2.423916
0.270000, 2, 1, 2.718484
0.270000, 2, 2, 1.326826
0.270000, 2, 3, 0.330121
0.270000, 3, 0, 2.184115
0.270000, 3, 1, 2.504755
0.270000, 3, 2, 1.638870
0.270000, 3, 3, 0.637453
0.270000, 3, 4, 3.092047

0.280000, 0, 0, 2.298337
0.280000, 0, 1, 2.500312
0.280000, 0, 2, 1.436150
0.280000, 0, 3, 0.000000
0.280000, 0, 4, 3.121929
0.280000, 1, 0, 0.000000
0.280000, 1, 1, 2.298337
0.280000, 1, 3, 0.369009
0.280000, 1, 4, 3.121929
0.280000, 2, 0, -2.523894
0.280000, 2, 1, 2.789432
0.280000, 2, 2, 1.436150
0.280000, 2, 3, 0.362773
0.280000, 3, 0, 2.298337
0.280000, 3, 1, 2.598087
0.280000, 3, 2, 1.758739
0.280000, 3, 3, 0.698608
0.280000, 3, 4, 3.105628

0.290000, 0, 0, 2.406764
0.290000, 0, 1, 2.594035
0.290000, 0, 2, 1.550144
0.290000, 0, 3, 0.000000
0.290000, 0, 4, 3.129845
0.290000, 1, 0, 0.000000
0.290000, 1, 1, 2.406764
0.290000, 1, 3, 0.405407
0.290000, 1, 4, 3.129845
0.290000, 2, 0, -2.615510
0.290000, 2, 1, 2.851332
0.290000, 2, 2, 1.550144
0.290000, 2, 3, 0.398573
0.290000, 3, 0, 2.406764
0.290000, 3, 1, 2.682523
0.290000, 3, 2, 1.880212
0.290000, 3, 3, 0.765060
0.290000, 3, 4, 3.116656

0.300000, 0, 0, 2.508029
0.300000, 0, 1, 2.678885
0.300000, 0, 2, 1.667910
0.300000, 0, 3, 0.000000
0.300000, 0, 4, 3.136232
0.300000, 1, 0, 0.000000
0.300000, 1, 1, 2.508029
0.300000, 1, 3, 0.445281
0.300000, 1, 4, 3.136232
0.300000, 2, 0, -2.698137
0.300000, 2, 1, 2.904649
0.300000, 2, 2, 1.667910
0.300000, 2, 3, 0.437797
0.300000, 3, 0, 2.508029
0.300000, 3, 1, 2.757743
0.300000, 3, 2, 2.001764
0.300000, 3, 3, 0.837088
0.300000, 3, 4, 3.125584

0.310000, 0, 0, 2.601071
0.310000, 0, 1, 2.754526
0.310000, 0, 2, 1.788301
0.310000, 0, 3, 0.000000
0.310000, 0, 4, 3.141377
0.310000, 1, 0, 0.000000
0.310000, 1, 1, 2.601071
0.310000, 1, 3, 0.488927
0.310000, 1, 4, 3.141377
0.310000, 2, 0, -2.771528
0.310000, 2, 1, 2.950049
0.310000, 2, 2, 1.788301
0.310000, 2, 3, 0.480738
0.310000, 3, 0, 2.601071
0.310000, 3, 1, 2.823787
0.310000, 3, 2, 2.121729
0.310000, 3, 3, 0.914931
0.310000, 3, 4, 3.132795

0.320000, 0, 0, 2.685201
0.320000, 0, 1, 2.820981
0.320000, 0, 2, 1.909940
0.320000, 0, 3, 0.000000
0.320000, 0, 4, 3.145516
0.320000, 1, 0, 0.000000
0.320000, 1, 1, 2.685201
0.320000, 1, 3, 0.536651
0.320000, 1, 4, 3.145516
0.320000, 2, 0, -2.835789
0.320000, 2, 1, 2.988317
0.320000, 2, 2, 1.909940
0.320000, 2, 3, 0.527701
0.320000, 3, 0, 2.685201
0.320000, 3, 1, 2.881003
0.320000, 3, 2, 2.238387
0.320000, 3, 3, 0.998765
0.320000, 3, 4, 3.138609

0.330000, 0, 0, 2.760110
0.330000, 0, 1, 2.878587
0.330000, 0, 2, 2.031262
0.330000, 0, 3, 0.000000
0.330000, 0, 4, 3.148841
0.330000, 1, 0, 0.000000
0.330000, 1, 1, 2.760110
0.330000, 1, 3, 0.588770
0.330000, 1, 4, 3.148841
0.330000, 2, 0, -2.891323
0.330000, 2, 1, 3.020291
0.330000, 2, 2, 2.031262
0.330000, 2, 3, 0.579001
0.330000, 3, 0, 2.760110
0.330000, 3, 1, 2.929975
0.330000, 3, 2, 2.350074
0.330000, 3, 3, 1.088678
0.330000, 3, 4, 3.143290

0.340000, 0, 0, 2.825850
0.340000, 0, 1, 2.927919
0.340000, 0, 2, 2.150578
0.340000, 0, 3, 0.000000
0.340000, 0, 4, 3.151512
0.340000, 1, 0, 0.000000
0.340000, 1, 1, 2.825850
0.340000, 1, 3, 0.645606
0.340000, 1, 4, 3.151512
0.340000, 2, 0, -2.938748
0.340000, 2, 1, 3.046804
0.340000, 2, 2, 2.150578
0.340000, 2, 3, 0.634960
0.340000, 3, 0, 2.825850
0.340000, 3, 1, 2.971441
0.340000, 3, 2, 2.455291
0.340000, 3, 3, 1.184643
0.340000, 3, 4, 3.147053

0.350000, 0, 0, 2.882779
0.350000, 0, 1, 2.969709
0.350000, 0, 2, 2.266172
0.350000, 0, 3, 0.000000
0.350000, 0, 4, 3.153654
0.350000, 1, 0, 0.000000
0.350000, 1, 1, 2.882779
0.350000, 1, 3, 0.707476
0.350000, 1, 4, 3.153654
0.350000, 2, 0, -2.978825
0.350000, 2, 1, 3.068650
0.350000, 2, 2, 2.266172
0.350000, 2, 3, 0.695896
0.350000, 3, 0, 2.882779
0.350000, 3, 1, 3.006223
0.350000, 3, 2, 2.552804
0.350000, 3, 3, 1.286482
0.350000, 3, 4, 3.150076

0.360000, 0, 0, 2.931486
0.360000, 0, 1, 3.004776
0.360000, 0, 2, 2.376409
0.360000, 0, 3, 0.000000
0.360000, 0, 4, 3.155372
0.360000, 1, 0, 0.000000
0.360000, 1, 1, 2.931486
0.360000, 1, 3, 0.774682
0.360000, 1, 4, 3.155372
0.360000, 2, 0, -3.012385
0.360000, 2, 1, 3.086552
0.360000, 2, 2, 2.376409
0.360000, 2, 3, 0.762116
0.360000, 3, 0, 2.931486
0.360000, 3, 1, 3.035162
0.360000, 3, 2, 2.641723
0.360000, 3, 3, 1.393839
0.360000, 3, 4, 3.152502

0.370000, 0, 0, 2.972714
0.370000, 0, 1, 3.033962
0.370000, 0, 2, 2.479847
0.370000, 0, 3, 0.000000
0.370000, 0, 4, 3.156748
0.370000, 1, 0, 0.000000
0.370000, 1, 1, 2.972714
0.370000, 1, 3, 0.847502
0.370000, 1, 4, 3.156748
0.370000, 2, 0, -3.040265
0.370000, 2, 1, 3.101157
0.370000, 2, 2, 2.479847
0.370000, 2, 3, 0.833901
0.370000, 3, 0, 2.972714
0.370000, 3, 1, 3.059073
0.370000, 3, 2, 2.721537
0.370000, 3, 3, 1.506143
0.370000, 3, 4, 3.154448

0.380000, 0, 0, 3.007286
0.380000, 0, 1, 3.058084
0.380000, 0, 2, 2.575330
0.380000, 0, 3, 0.000000
0.380000, 0, 4, 3.157851
0.380000, 1, 0, 0.000000
0.380000, 1, 1, 3.007286
0.380000, 1, 3, 0.926164
0.380000, 1, 4, 3.157851
0.380000, 2, 0, -3.063274
0.380000, 2, 1, 3.113029
0.380000, 2, 2, 2.575330
0.380000, 2, 3, 0.911492
0.380000, 3, 0, 3.007286
0.380000, 3, 1, 3.078714
0.380000, 3, 2, 2.792113
0.380000, 3, 3, 1.622591
0.380000, 3, 4, 3.156008

0.390000, 0, 0, 3.036042
0.390000, 0, 1, 3.077904
0.390000, 0, 2, 2.662058
0.390000, 0, 3, 0.000000
0.390000, 0, 4, 3.158735
0.390000, 1, 0, 0.000000
0.390000, 1, 1, 3.036042
0.390000, 1, 3, 1.010836
0.390000, 1, 4, 3.158735
0.390000, 2, 0, -3.082154
0.390000, 2, 1, 3.122650
0.390000, 2, 2, 2.662058
0.390000, 2, 3, 0.995068
0.390000, 3, 0, 3.036042
0.390000, 3, 1, 3.094770
0.390000, 3, 2, 2.853654
0.390000, 3, 3, 1.742131
0.390000, 3, 4, 3.157259

0.400000, 0, 0, 3.059798
0.400000, 0, 1, 3.094110
0.400000, 0, 2, 2.739616
0.400000, 0, 3, 0.000000
0.400000, 0, 4, 3.159442
0.400000, 1, 0, 0.000000
0.400000, 1, 1, 3.059798
0.400000, 1, 3, 1.101591
0.400000, 1, 4, 3.159442
0.400000, 2, 0, -3.097575
0.400000, 2, 1, 3.130427
0.400000, 2, 2, 2.739616
0.400000, 2, 3, 1.084723
0.400000, 3, 0, 3.059798
0.400000, 3, 1, 3.107842
0.400000, 3, 2, 2.906637
0.400000, 3, 3, 1.863470
0.400000, 3, 4, 3.158260

0.410000, 0, 0, 3.079308
0.410000, 0, 1, 3.107306
0.410000, 0, 2, 2.807956
0.410000, 0, 3, 0.000000
0.410000, 0, 4, 3.160008
0.410000, 1, 0, 0.000000
0.410000, 1, 1, 3.079308
0.410000, 1, 3, 1.198383
0.410000, 1, 4, 3.160008
0.410000, 2, 0, -3.110121
0.410000, 2, 1, 3.136701
0.410000, 2, 2, 2.807956
0.410000, 2, 3, 1.180432
0.410000, 3, 0, 3.079308
0.410000, 3, 1, 3.118450
0.410000, 3, 2, 2.951732
0.410000, 3, 3, 1.985107
0.410000, 3, 4, 3.159062

0.420000, 0, 0, 3.095255
0.420000, 0, 1, 3.118015
0.420000, 0, 2, 2.867355
0.420000, 0, 3, 0.000000
0.420000, 0, 4, 3.160462
0.420000, 1, 0, 0.000000
0.420000, 1, 1, 3.095255
0.420000, 1, 3, 1.301011
0.420000, 1, 4, 3.160462
0.420000, 2, 0, -3.120296
0.420000, 2, 1, 3.141755
0.420000, 2, 2, 2.867355
0.420000, 2, 3, 1.282026
0.420000, 3, 0, 3.095255
0.420000, 3, 1, 3.127034
0.420000, 3, 2, 2.989729
0.420000, 3, 3, 2.105392
0.420000, 3, 4, 3.159704

0.430000, 0, 0, 3.108236
0.430000, 0, 1, 3.126682
0.430000, 0, 2, 2.918344
0.430000, 0, 3, 0.000000
0.430000, 0, 4, 3.160825
0.430000, 1, 0, 0.000000
0.430000, 1, 1, 3.108236
0.430000, 1, 3, 1.409091
0.430000, 1, 4, 3.160825
0.430000, 2, 0, -3.128526
0.430000, 2, 1, 3.145819
0.430000, 2, 2, 2.918344
0.430000, 2, 3, 1.389158
0.430000, 3, 0, 3.108236
0.430000, 3, 1, 3.133965
0.430000, 3, 2, 3.021466
0.430000, 3, 3, 2.222606
0.430000, 3, 4, 3.160218

0.440000, 0, 0, 3.118769
0.440000, 0, 1, 3.133682
0.440000, 0, 2, 2.961631
0.440000, 0, 3, 0.000000
0.440000, 0, 4, 3.161115
0.440000, 1, 0, 0.000000
0.440000, 1, 1, 3.118769
0.440000, 1, 3, 1.522022
0.440000, 1, 4, 3.161115
0.440000, 2, 0, -3.135168
0.440000, 2, 1, 3.149085
0.440000, 2, 2, 2.961631
0.440000, 2, 3, 1.501266
0.440000, 3, 0, 3.118769
0.440000, 3, 1, 3.139552
0.440000, 3, 2, 3.047775
0.440000, 3, 3, 2.335070
0.440000, 3, 4, 3.160630

0.450000, 0, 0, 3.127292
0.450000, 0, 1, 3.139324
0.450000, 0, 2, 2.998022
0.450000, 0, 3, 0.000000
0.450000, 0, 4, 3.161347
0.450000, 1, 0, 0.000000
0.450000, 1, 1, 3.127292
0.450000, 1, 3, 1.638965
0.450000, 1, 4, 3.161347
0.450000, 2, 0, -3.140521
