4, 0.000000, 0.00000000000000000000 
4, 0.000505, 0.00000000000000001496 
4, 0.001010, 0.00000000000000002991 
4, 0.001515, 0.00000000000000004482 
4, 0.002020, 0.00000000000000005969 
4, 0.002525, 0.00000000000000007450 
4, 0.003030, 0.00000000000000008924 
4, 0.003535, 0.00000000000000010388 
4, 0.004040, 0.00000000000000011842 
4, 0.004545, 0.00000000000000013284 
4, 0.005051, 0.00000000000000014713 
4, 0.005556, 0.00000000000000016126 
4, 0.006061, 0.00000000000000017524 
4, 0.006566, 0.00000000000000018903 
4, 0.007071, 0.00000000000000020264 
4, 0.007576, 0.00000000000000021604 
4, 0.008081, 0.00000000000000022922 
4, 0.008586, 0.00000000000000024217 
4, 0.009091, 0.00000000000000025487 
4, 0.009596, 0.00000000000000026732 
4, 0.010101, 0.00000000000000027949 
4, 0.010606, 0.00000000000000029139 
4, 0.011111, 0.00000000000000030298 
4, 0.011616, 0.00000000000000031428 
4, 0.012121, 0.00000000000000032525 
4, 0.012626, 0.00000000000000033590 
4, 0.013131, 0.00000000000000034621 
4, 0.013636, 0.00000000000000035616 
4, 0.014141, 0.00000000000000036576 
4, 0.014646, 0.00000000000000037499 
4, 0.015152, 0.00000000000000038384 
4, 0.015657, 0.00000000000000039230 
4, 0.016162, 0.00000000000000040037 
4, 0.016667, 0.00000000000000040803 
4, 0.017172, 0.00000000000000041529 
4, 0.017677, 0.00000000000000042212 
4, 0.018182, 0.00000000000000042852 
4, 0.018687, 0.00000000000000043450 
4, 0.019192, 0.00000000000000044003 
4, 0.019697, 0.00000000000000044513 
4, 0.020202, 0.00000000000000044977 
4, 0.020707, 0.00000000000000045396 
4, 0.021212, 0.00000000000000045770 
4, 0.021717, 0.00000000000000046097 
4, 0.022222, 0.00000000000000046378 
4, 0.022727, 0.00000000000000046612 
4, 0.023232, 0.00000000000000046799 
4, 0.023737, 0.00000000000000046939 
4, 0.024242, 0.00000000000000047032 
4, 0.024747, 0.00000000000000047077 
4, 0.025253, 0.00000000000000047075 
4, 0.025758, 0.00000000000000047026 
4, 0.026263, 0.00000000000000046929 
4, 0.026768, 0.00000000000000046785 
4, 0.027273, 0.00000000000000046594 
4, 0.027778, 0.00000000000000046357 
4, 0.028283, 0.00000000000000046072 
4, 0.028788, 0.00000000000000045742 
4, 0.029293, 0.00000000000000045365 
4, 0.029798, 0.00000000000000044942 
4, 0.030303, 0.00000000000000044475 
4, 0.030808, 0.00000000000000043963 
4, 0.031313, 0.00000000000000043406 
4, 0.031818, 0.00000000000000042806 
4, 0.032323, 0.00000000000000042163 
4, 0.032828, 0.00000000000000041477 
4, 0.033333, 0.00000000000000040750 
4, 0.033838, 0.00000000000000039982 
4, 0.034343, 0.00000000000000039174 
4, 0.034848, 0.00000000000000038326 
4, 0.035354, 0.00000000000000037440 
4, 0.035859, 0.00000000000000036516 
4, 0.036364, 0.00000000000000035556 
4, 0.036869, 0.00000000000000034559 
4, 0.037374, 0.00000000000000033528 
4, 0.037879, 0.00000000000000032464 
4, 0.038384, 0.00000000000000031366 
4, 0.038889, 0.00000000000000030238 
4, 0.039394, 0.00000000000000029079 
4, 0.039899, 0.00000000000000027890 
4, 0.040404, 0.00000000000000026674 
4, 0.040909, 0.00000000000000025431 
4, 0.041414, 0.00000000000000024162 
4, 0.041919, 0.00000000000000022869 
4, 0.042424, 0.00000000000000021553 
4, 0.042929, 0.00000000000000020216 
4, 0.043434, 0.00000000000000018858 
4, 0.043939, 0.00000000000000017481 
4, 0.044444, 0.00000000000000016087 
4, 0.044949, 0.00000000000000014676 
4, 0.045455, 0.00000000000000013251 
4, 0.045960, 0.00000000000000011812 
4, 0.046465, 0.00000000000000010362 
4, 0.046970, 0.00000000000000008901 
4, 0.047475, 0.00000000000000007431 
4, 0.047980, 0.00000000000000005954 
4, 0.048485, 0.00000000000000004471 
4, 0.048990, 0.00000000000000002983 
4, 0.049495, 0.00000000000000001492 
4, 0.050000, 0.00000000000000000000 
